DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,MARKET_COUNT,SHARE_INTERNAL_LOC_1336951,INTERNAL_LIFT_LOC_1336951,EVENTS_COUNT_LOC_1336951,SHARE_INTERNAL_LOC_1419760,INTERNAL_LIFT_LOC_1419760,EVENTS_COUNT_LOC_1419760,SHARE_INTERNAL_LOC_98911,INTERNAL_LIFT_LOC_98911,EVENTS_COUNT_LOC_98911,SHARE_INTERNAL_LOC_416188,INTERNAL_LIFT_LOC_416188,EVENTS_COUNT_LOC_416188,SHARE_INTERNAL_LOC_108139,INTERNAL_LIFT_LOC_108139,EVENTS_COUNT_LOC_108139,SHARE_INTERNAL_LOC_584900,INTERNAL_LIFT_LOC_584900,EVENTS_COUNT_LOC_584900,SHARE_INTERNAL_LOC_129455,INTERNAL_LIFT_LOC_129455,EVENTS_COUNT_LOC_129455,SHARE_INTERNAL_LOC_28670,INTERNAL_LIFT_LOC_28670,EVENTS_COUNT_LOC_28670,SHARE_INTERNAL_LOC_493281,INTERNAL_LIFT_LOC_493281,EVENTS_COUNT_LOC_493281,SHARE_INTERNAL_LOC_28753,INTERNAL_LIFT_LOC_28753,EVENTS_COUNT_LOC_28753
330834,"ЛИРИКА, Viatris  (США), капс. 300 мг блистер, #21",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,7,0.7618836818181819,341.8947,22.0,0.5287187058823529,99.2284,17.0,0.5508438888888889,62.2616,18.0,0.8136918181818181,102.8939,11.0,0.4931951428571429,26.8756,7.0,,,,,,,0.860185,37.883,2.0,0.62288225,16.858,4.0,,,
375230,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 150 мг блистер в пачке, #20",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,7,,,,0.7367958636363636,207.643,22.0,,,,1.0,1.99,1.0,0.597154875,35.7443,8.0,0.3444447777777777,14.664,9.0,0.4369018571428572,58.2917,14.0,0.6438431904761904,67.15090000000001,21.0,0.1797423125,13.5184,16.0,,,
379544,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #2",3170,ДИКЛОФЕНАК,Прочие системные,7,0.244541,10.0119,6.0,0.4714,6.2132000000000005,6.0,0.4333334,24.5377,5.0,0.289799,15.0,4.0,0.007656,0.0607,1.0,,,,0.0,0.0,2.0,0.0,0.0,1.0,,,,,,
379546,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #10",3170,ДИКЛОФЕНАК,Прочие системные,7,0.4310468571428571,9.8668,14.0,0.2892171764705882,13.0636,17.0,0.1599202222222222,5.3353,9.0,0.3171134285714285,13.0,7.0,0.4108226,1.09,5.0,,,,0.224947375,8.973099999999999,8.0,0.2043785,5.634499999999999,2.0,,,,,,
449769,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), капс. 75 мг контурн. ячейк. уп., #21",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,7,0.8488496666666666,367.2333,21.0,0.70954245,156.6197,20.0,0.7350519,135.16570000000002,20.0,,,,0.75569625,24.6043,4.0,,,,0.38018325,21.8919,8.0,0.703075,6.1168,2.0,,,,0.5846353888888889,90.1173,18.0
501762,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 75 мг блистер, #28",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,7,0.8374137333333334,490.3496,30.0,0.8631136363636362,150.1259,11.0,0.4874175,25.984,2.0,1.0,8.0,1.0,0.428184625,19.8812,8.0,,,,0.6063504,52.895700000000005,5.0,,,,,,,0.6635057,84.8493,10.0
529025,"ОЛФЕН® ГИДРОГЕЛЬ, Teva (Израиль), гель 1 % туба 50 г",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,0.8673606363636364,301.1503,11.0,0.7848136666666667,150.5862,9.0,,,,0.8065867142857143,171.03,7.0,0.5501373333333334,3.7214,3.0,0.7822243333333333,29.23,3.0,0.661078,73.6047,10.0,,,,0.6138323333333333,17.9753,3.0,,,
597303,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 300 мг блистер в пачке, #20",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,7,0.7230142857142857,228.9236,7.0,0.7651119,163.0621,20.0,0.78093075,92.8737,4.0,,,,0.4236975,33.4855,12.0,,,,0.6065148125000001,58.706500000000005,16.0,0.89253575,18.0277,4.0,0.649870375,28.908,8.0,,,
684691,"БРУФЕН® РЕТАРД, Abbott Products GmbH  (Германия), табл. пролонг. п/плен. обол. 800 мг блистер, #14",3138,ИБУПРОФЕН,Пероральные твердые длительно действующие,7,0.93134085,799.6789,20.0,0.9231123,602.3716,10.0,0.8766326666666667,272.7493,9.0,0.952726142857143,460.6798,7.0,,,,0.8404913333333334,188.5842,3.0,0.733736,16.5065,1.0,0.8849354,133.25560000000002,5.0,,,,,,
744608,"АФФИДА МАКС С АРГИНИНОМ, Дельта Медикел ООО (Украина, Вишневое), гран. д/оральн. р-ра 400 мг саше, #20",3138,ИБУПРОФЕН,Пероральные жидкие обычные,7,0.9641222631578948,1039.1854,19.0,0.9630449090909092,401.1691,22.0,,,,,,,0.916496,171.0126,6.0,0.911773,152.1771,7.0,0.9796434285714286,291.9996,7.0,0.8698696666666667,64.2761,6.0,0.7773545714285713,25.3483,7.0,,,
761709,"БИЛАГИС, Фармак АО (Украина, Киев), табл. 20 мг блистер, #30",298137,БИЛАСТИН,Пероральные твердые обычные,7,0.4473291818181817,50.4561,11.0,0.9013645,31.0813,4.0,0.6598064444444445,45.4074,9.0,0.54327,19.5613,10.0,0.5741331666666666,8.9385,6.0,0.2093955,15.725,2.0,0.4407022222222222,28.5623,9.0,,,,,,,,,
813371,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 30 мг блистер, #30",790221,ЭДОКСАБАН,Пероральные твердые обычные,7,0.2840746923076923,18.354,13.0,0.3657875,15.5371,12.0,0.486767,2.3975,1.0,0.0,0.0,2.0,,,,,,,0.0,0.0,2.0,0.2571398125,11.42,16.0,,,,0.1037751666666666,4.161,6.0
832883,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 150 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,0.4538596875,51.1187,16.0,0.4836565714285714,13.0,7.0,0.423617,37.7237,7.0,0.3050796666666667,16.509999999999998,6.0,,,,0.054505,5.609999999999999,3.0,0.5,9.18,2.0,0.159603,3.23,1.0,,,,,,
5949,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,6,0.5920484,100.2263,20.0,0.6553715625000001,66.5887,16.0,0.6312390625,58.5126,16.0,0.781388,19.6663,4.0,,,,0.5941452222222222,11.2991,9.0,0.5152843333333333,6.7088,3.0,,,,,,,,,
31880,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,6,0.6799644545454545,69.3203,11.0,,,,0.4070795263157894,42.4776,19.0,0.499313652173913,55.1983,23.0,,,,0.244419,2.47,1.0,,,,,,,0.4174105555555555,8.8295,9.0,0.1584305,8.47,6.0
51182,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), конц. д/р-ра д/инф. 400 мг/мл амп. 5 мл, в блист. в коробках, #10",350,АРГИНИН,Парентеральные обычные,6,0.6662754666666667,198.5781,15.0,0.3802332857142857,54.8687,21.0,,,,,,,,,,0.25,0.29,4.0,0.0,0.0,2.0,0.3947506666666667,8.5928,3.0,,,,0.877906,104.2492,5.0
52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",350,АРГИНИН,Пероральные твердые обычные,6,,,,0.5433147142857143,24.0834,7.0,0.59169125,32.9503,4.0,0.5834578333333333,10.4017,6.0,,,,0.4298036666666667,7.2832,3.0,,,,0.7384636666666666,15.5483,3.0,,,,0.5388598333333333,13.0685,6.0
63472,"АЦИКЛОВИР-ФАРМАК, Фармак АО (Украина, Киев), табл. 200 мг, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,6,,,,0.703598,38.0708,4.0,0.5706287999999999,46.87179999999999,5.0,0.3822113333333333,4.605700000000001,3.0,0.062672,0.2675,1.0,0.1699895,1.4066999999999998,2.0,,,,,,,0.538997,58.05,1.0,,,
63512,"ИБУПРОМ МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 400 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,6,0.9312269285714284,400.4929,14.0,0.9559175555555556,342.3457,9.0,,,,,,,0.8358981999999999,73.37010000000001,5.0,,,,,,,1.0,73.4844,1.0,0.7619322000000001,116.9479,5.0,0.5763844,26.379300000000004,5.0
74437,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 15 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.7031349090909091,171.6892,22.0,,,,0.4906184347826087,62.1234,23.0,0.7110184,86.1757,15.0,0.2619124,6.429,5.0,0.487897,13.0426,9.0,,,,,,,0.4569525,10.5317,6.0,,,
138340,"ГОФЕН 400, Mega Lifesciences  (Таиланд), капс. мягкие 400 мг блистер, #60",3138,ИБУПРОФЕН,Пероральные твердые обычные,6,0.9209800333333332,480.3451,30.0,,,,,,,,,,0.9350855555555556,167.7956,18.0,0.8124831,234.5166,10.0,0.9791464,153.6633,5.0,,,,0.9213985,191.6144,10.0,0.750636,3.2939,1.0
170774,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 10 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.7248974444444445,163.5794,18.0,0.5058279999999999,39.4623,9.0,0.5241699333333334,58.1261,15.0,0.4087027272727273,35.7967,11.0,0.5209100000000001,9.92,6.0,,,,0.1800881999999999,5.0,5.0,,,,,,,,,
171103,"АЦИКЛОВИР, Житомирская ФФ ООО (Украина, Станишовка), мазь 2,5 % туба 10 г, в пачке, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.7440208,205.2685,5.0,,,,0.712995,63.0136,10.0,0.6845114444444445,79.4494,18.0,0.7081376666666667,1.8564,3.0,0.5899481111111111,16.3812,9.0,,,,,,,,,,0.5674115,23.6432,6.0
174591,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #56",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,6,0.8970855600000001,532.888,25.0,0.8066416818181819,249.4918,22.0,0.6912864545454546,77.84899999999999,11.0,0.80574775,83.4368,8.0,0.45264,10.6087,4.0,,,,,,,,,,0.40984075,10.2092,4.0,,,
273078,"ВОЛЬТАРЕН ФОРТЕ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 2,32 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.7372850625,186.7694,32.0,0.6577920454545455,136.3048,22.0,0.7301142916666666,117.499,24.0,0.6995947333333333,95.4123,15.0,0.4556704,18.177,10.0,,,,0.5691465,58.7887,10.0,,,,,,,,,
292559,"НЕОГАБИН 150, Acino (Швейцария), капс. 150 мг блистер, #60",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,6,0.9424071176470588,519.2404,17.0,,,,,,,0.7014638888888889,72.3715,9.0,0.528302,1.12,1.0,0.7116953333333335,6.67,3.0,,,,0.689766,99.1888,14.0,0.6119926666666666,16.0004,3.0,,,
292562,"НЕОГАБИН 75, Acino (Швейцария), капс. 75 мг блистер, #60",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,6,0.9650811111111112,197.3653,9.0,,,,0.9032112352941176,194.9221,17.0,0.7954278,106.8244,5.0,0.5057735,10.3031,2.0,0.861321,1.09,1.0,,,,0.79562725,29.3469,4.0,,,,,,
314746,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 200 мл, с апельсиновым вкусом",3138,ИБУПРОФЕН,Пероральные жидкие обычные,6,0.957268875,1163.5969,8.0,0.9177695,659.5966,8.0,0.9836396,361.0585,5.0,0.9128976,368.6417,5.0,,,,0.757753,56.8168,2.0,0.9766882,547.3779999999999,5.0,,,,,,,,,
359468,"ОГРАНИЯ, Фармак АО (Украина, Киев), капс. 300 мг блистер, #30",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,6,0.944831,207.8012,5.0,0.822088625,135.4913,8.0,0.9945526666666668,32.0152,3.0,0.8505075,47.580000000000005,2.0,,,,0.5980161428571428,24.7767,7.0,,,,0.8240909999999999,6.4265,2.0,,,,,,
411903,"ИБУПРОФЕН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,6,0.8322095454545455,232.9999,11.0,0.8809080555555555,563.5266,18.0,0.6707605000000001,76.4739,2.0,0.7992316666666667,49.3722,3.0,0.727210625,145.6524,8.0,,,,,,,,,,0.723579,29.9067,11.0,,,
491742,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 30 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.73281112,145.8169,25.0,0.514412,32.975,15.0,0.4683172142857143,53.7875,14.0,0.541993,67.59909999999999,13.0,0.5595295,4.83,4.0,0.2401815,4.529999999999999,2.0,,,,,,,,,,,,
586548,"АФФИДА МАКС ЭКСПРЕСС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,6,0.9006811904761904,638.5191,21.0,0.840701,378.552,14.0,0.949323,48.3306,1.0,,,,0.7617117272727273,126.8246,11.0,0.8417595,67.06349999999999,4.0,,,,,,,0.976746,55.871300000000005,2.0,,,
775520,"ДАРФЕН® ЭКСПРЕСС, Дарница ЧАО (Украина, Киев), сусп. оральн. 200 мг/10 мл саше 10 мл, #10",3138,ИБУПРОФЕН,Пероральные жидкие обычные,6,0.9941486666666668,154.2345,3.0,,,,1.0,209.4919,2.0,0.9696816666666668,355.7742,9.0,0.993286,124.7945,2.0,0.8750606666666667,100.9265,3.0,,,,0.9745636666666666,72.9984,3.0,,,,,,
822324,"ОЛФЕН® ФОРТЕ ГИДРОГЕЛЬ, Teva (Израиль), гель 2 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.9501468181818182,237.7795,11.0,0.6284315714285713,77.1196,7.0,0.8100913999999999,64.7436,5.0,,,,,,,0.7071946666666666,12.05,3.0,0.4653308,40.5817,10.0,,,,0.3395406666666666,6.8273,3.0,,,
822325,"ОЛФЕН® ФОРТЕ ГИДРОГЕЛЬ, Teva (Израиль), гель 2 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",6,0.7041219166666667,128.0457,12.0,0.71645475,38.3305,4.0,0.8788324,54.7246,5.0,0.8076985999999999,59.4468,5.0,0.6986976666666668,2.87,3.0,,,,0.79956,36.3712,2.0,,,,,,,,,
909843,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 200 мг блистер, в карт. коробке, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,6,0.9346294,308.233,10.0,,,,0.9116566666666668,434.2315,6.0,0.9498285,236.1213,4.0,0.7593376000000001,44.6297,5.0,1.0,5.6046,1.0,0.924728,81.025,3.0,,,,,,,,,
30976,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 20 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.5869708666666666,46.1024,15.0,,,,0.5222549,25.1748,10.0,0.5507357142857143,22.4543,7.0,,,,0.3910656,2.2994000000000003,5.0,,,,0.373083,8.73,3.0,,,,,,
60260,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,5,0.5845254782608695,59.5438,23.0,,,,0.5449534,31.4248,20.0,0.4296525294117647,21.9366,17.0,0.2296297142857142,6.7492,7.0,0.0,0.0,1.0,,,,,,,,,,,,
63511,"ИБУПРОМ МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 400 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,5,0.9128345454545456,291.3433,11.0,0.8590067777777778,212.0109,9.0,,,,,,,0.607912,29.1307,2.0,,,,0.913172,31.5512,1.0,,,,0.6370946,58.4004,5.0,,,
99972,"ИБУПРОМ СПРИНТ КАПС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,5,0.94649252,1041.1161,25.0,0.9184280666666668,702.0933,15.0,,,,,,,0.7684172,75.31479999999999,5.0,,,,0.92107,371.588,3.0,,,,,,,0.5877968,20.0485,5.0
112612,"ДИКЛОФЕНАК-ЗДОРОВЬЕ УЛЬТРА, Здоровье Группа компаний ООО (Украина, Харьков), гель 50 мг/г туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.5477974999999999,21.1052,2.0,0.5679148333333334,14.0112,6.0,,,,,,,1.0,1.9,1.0,,,,,,,0.6229300000000001,6.1746,3.0,,,,0.57372025,12.4801,4.0
190511,"ИБУПРОМ СПРИНТ МАКС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,5,0.9238611363636364,884.0171,22.0,0.9045079285714286,697.1977,14.0,,,,,,,0.598692,28.4119,2.0,0.773026,4.7684,1.0,0.95222225,460.2835,4.0,,,,,,,,,
190973,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг блистер, #24",3147,ДРОТАВЕРИН,Пероральные твердые обычные,5,,,,,,,,,,,,,0.2326097894736842,8.5722,19.0,0.4201073333333334,38.9627,18.0,,,,0.4541876363636363,95.96,33.0,0.4502744705882353,44.2817,34.0,0.4050454482758621,26.9185,29.0
193148,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.8349580666666667,296.2221,15.0,0.8555033636363636,125.3072,11.0,,,,0.86261125,114.11,4.0,0.3705695,8.969999999999999,2.0,,,,0.931789,27.3209,1.0,,,,,,,,,
330018,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 200 мл, с клубничным вкусом",3138,ИБУПРОФЕН,Пероральные жидкие обычные,5,0.9269810714285712,1072.0406,14.0,0.961558,621.5594000000001,4.0,,,,0.9114773333333334,548.3519,3.0,,,,0.98229125,68.6261,4.0,0.9536136666666666,204.913,3.0,,,,,,,,,
330119,"ЛИПСТЕР, Фармак АО (Украина, Киев), крем 5 % туба 5 г, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.6732275,188.0448,8.0,0.67187825,64.9554,4.0,,,,0.6782109999999999,68.5162,5.0,0.52581475,15.3778,4.0,,,,,,,0.66689275,17.68,4.0,,,,,,
359474,"ОГРАНИЯ, Фармак АО (Украина, Киев), капс. 150 мг блистер, #30",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,5,0.9669706,206.2013,5.0,,,,0.8971508,193.3848,10.0,0.90542,6.414,1.0,0.547409,7.247,2.0,,,,,,,0.8955496666666667,34.4524,3.0,,,,,,
375231,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 75 мг блистер в пачке, #20",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,5,0.8398921923076923,407.1418,26.0,0.7583952,63.1415,5.0,0.620044,61.2752,8.0,,,,,,,,,,0.5465039285714285,75.21260000000001,14.0,0.6218824615384615,64.6497,13.0,,,,,,
410763,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), крем 1 % туба 15 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.749759,210.2881,8.0,0.56450125,25.620300000000004,4.0,0.558441,76.9497,7.0,0.5735671428571428,70.67280000000001,7.0,,,,,,,,,,0.383142,2.0,1.0,,,,,,
446925,"САРГИН, Фармак АО (Украина, Киев), р-р д/инф. 42 мг/мл фл. 100 мл, #1",350,АРГИНИН,Парентеральные обычные,5,0.3000881999999999,13.0884,5.0,0.5011303333333333,2.926,3.0,,,,0.5620097500000001,34.0,4.0,0.5,9.12,4.0,,,,,,,0.5348491666666667,47.5723,6.0,,,,,,
449775,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), капс. 150 мг контурн. ячейк. уп., #21",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,5,0.92690325,232.2565,8.0,1.0,14.1707,1.0,0.8200563750000001,135.9406,16.0,,,,0.1013816666666666,11.56,3.0,,,,,,,,,,,,,0.46116375,45.7752,8.0
630863,"ИБУПРОФЕН 400, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,5,,,,0.8958197999999999,190.0477,10.0,,,,0.863572,104.2945,2.0,0.7588718181818183,149.8793,11.0,0.673894,59.8431,2.0,,,,,,,0.717336,1.68,1.0,,,
639788,"ДИКЛОСЕЙФ® ФОРТЕ, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 2,32 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.8089158823529412,257.0717,17.0,0.793115,126.9888,4.0,0.81372125,94.6141,4.0,0.7771428333333333,121.1,6.0,0.891438,7.25,1.0,,,,,,,,,,,,,,,
643137,"СОЛАРГИН, Macleods Pharmaceuticals Ltd (Индия), р-р д/инф. 42 мг/мл контейнер 100 мл, #1",350,АРГИНИН,Парентеральные обычные,5,0.746478125,83.3682,8.0,0.3544592,45.8207,5.0,0.538588,10.7,2.0,0.5343383333333334,7.6216,3.0,0.250016,2.46,1.0,,,,,,,,,,,,,,,
654620,"ДЕЗЛОРАТАДИН-ТЕВА, Teva (Израиль), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,5,0.6660135652173913,122.9205,23.0,0.6458298333333333,66.33840000000001,18.0,0.8773578000000001,135.44660000000002,5.0,0.75033375,48.7936,4.0,,,,,,,0.6786985000000001,19.2791,2.0,,,,,,,,,
660135,"ЭРИДЕЗ, Дарница ЧАО (Украина, Киев), табл., дисперг. в рот. полости 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,5,0.904595,226.1765,3.0,,,,0.790817,3.7805,1.0,0.8180263333333334,33.9453,3.0,0.665295,6.6735,2.0,,,,,,,0.789253,23.1646,5.0,,,,,,
665593,"ИБУПРОМ МАКС РР, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,5,0.8697306666666668,71.8592,3.0,0.9409391666666668,372.9427,12.0,0.8373243333333334,42.5715,3.0,,,,0.74566,128.9092,2.0,,,,0.9230395,296.6713,6.0,,,,,,,,,
725968,"ВАНЛЕРК, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 10 мг блистер, #30",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,5,0.6574238333333333,104.26,18.0,0.59447085,46.6738,20.0,,,,,,,0.0,0.0,1.0,,,,0.53068475,11.872,4.0,,,,,,,0.285969,3.7827,7.0
773377,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 25 мг блистер, #28",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,5,0.8140341666666666,257.1717,12.0,0.7285717857142858,132.8603,14.0,0.677906,56.1147,3.0,0.5313983333333333,9.02,3.0,,,,0.097782,0.7024,1.0,,,,,,,,,,,,
773380,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 50 мг блистер, #28",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,5,0.8646150625,260.3097,16.0,0.76870665,159.1078,20.0,0.8691135,149.587,6.0,,,,,,,0.162011,2.59,1.0,,,,,,,,,,0.5828056666666667,5.3018,3.0
825568,"ПРЕГАБАЛИН-ТЕВА, Teva (Израиль), капс. тверд. 75 мг блистер, #28",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,5,0.8873415454545455,293.3293,11.0,,,,0.8517498,137.7418,10.0,0.665461625,32.4398,8.0,0.5385518,4.2913,5.0,,,,,,,0.6683883333333333,41.4658,3.0,,,,,,
890802,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 150 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",5,0.8396070833333332,121.0672,12.0,0.7473865,55.1852,4.0,0.750693,7.6181,1.0,0.7637974999999999,48.7094,2.0,,,,1.0,1.59,1.0,,,,,,,,,,,,
21184,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 20 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",4,0.8099171428571428,49.4372,7.0,,,,1.0,8.143,1.0,1.0,1.6785,1.0,0.793631,8.8042,2.0,,,,,,,,,,,,,,,
27414,"ДИКЛОФЕНАК НАТРИЯ, Монфарм ПАО (Украина, Монастырище), супп. ректал. 0,05 г стрип, #10",3170,ДИКЛОФЕНАК,Ректальные системные,4,0.6885880000000001,112.2841,11.0,0.6103102,30.3,5.0,0.6836537777777778,45.261700000000005,9.0,,,,0.0964405,0.7941,2.0,,,,,,,,,,,,,,,
33089,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), табл. п/о кишечно-раств. 500 мг блистер, #100",3016,МЕСАЛАЗИН,Пероральные твердые обычные,4,0.3439758571428571,9.2066,7.0,1.0,28.22,1.0,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,0.4457365,5.75,2.0
38173,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, блистер в пачке, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,4,0.57094,1.8629,1.0,0.2606785,11.3874,2.0,,,,,,,0.3062703636363637,3.2154,11.0,0.747184,18.55,1.0,,,,,,,,,,,,
44761,"ИБУПРОФЕН, Лекхим ЧАО (Украина, Киев), табл. п/о 200 мг блистер, #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,4,0.8875468333333334,95.2812,6.0,0.9569766666666668,148.1886,3.0,,,,,,,0.692201,4.1297,1.0,,,,0.976632,12.9423,1.0,,,,,,,,,
