DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME
485602,"ТОБРОЦИМ-НЕКСТ, Nextpharm GmbH (Австрия, Медлинг), мазь глаз. 3 мг/г туба-канюля 5 г, #1",2757,ТОБРАМИЦИН
491741,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 30 г, #1",2963,НАФТИФИН
491742,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 30 г, #1",2963,НАФТИФИН
494908,"АФФИДА МАКС, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #10",3138,ИБУПРОФЕН
496971,"ВАЛАРГИН, ВАЛАРТИН ФАРМА ООО (Украина, Киев), табл. шип., #10",350,АРГИНИН
500032,"ДИКЛОСЕЙФ® ФОРТЕ, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 2,32 % туба 30 г, #1",3170,ДИКЛОФЕНАК
500036,"ДИКЛОСЕЙФ®, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 1,16 % туба 30 г, #1",3170,ДИКЛОФЕНАК
500633,"ДИКЛОСЕЙФ®, Кусум Фарм ООО (Украина, Киев), супп. 50 мг стрип, в картонной упаковке, #10",3170,ДИКЛОФЕНАК
501672,"АРГИТЕК, Дарница ЧАО (Украина, Киев), р-р д/инф. 8 мг/мл фл. 250 мл, #1",350,АРГИНИН
501762,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 75 мг блистер, #28",80617,ПРЕГАБАЛИН
504143,"АЛЕРДЕЗ, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН
506214,"ЭКЗИК, Житомирская ФФ ООО (Украина, Станишовка), р-р накожный 1 % фл. 20 мл, #1",2963,НАФТИФИН
511383,"ЭКЗИК, Житомирская ФФ ООО (Украина, Станишовка), крем 1 % туба 15 г, в пачке, #1",2963,НАФТИФИН
512058,"АРГИЛАЙФ, Корпорация Артериум  (Украина, Киев), р-р д/инф. 42 мг/мл фл. 100 мл, в пачке, #1",350,АРГИНИН
515251,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, в пачке с перегородками, #10",3170,ДИКЛОФЕНАК
515563,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 200 мл, в пачке, #1",350,АРГИНИН
519505,"АЛЛЕРГОЗАН, Sopharma (Болгария), р-р оральный 0,5 мг/мл бутылка стекл. 120 мл, с мерн стак и дозир шприцем, #1",40218,ДЕЗЛОРАТАДИН
529025,"ОЛФЕН® ГИДРОГЕЛЬ, Teva (Израиль), гель 1 % туба 50 г",3170,ДИКЛОФЕНАК
539085,"ЭЛКОЦИН, Корпорация Артериум  (Украина, Киев), табл. п/плен. оболочкой 100 мг блистер в пачке, #30",95259,РЕБАМИПИД
539264,"БЛОКМАКС ДЛЯ ДЕТЕЙ, Alkaloid (Македония), сусп. оральн. 100 мг/5 мл фл. 100 мл, с мерным шприцем, #1",3138,ИБУПРОФЕН
539419,"НАПРОКСЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/плен. оболочкой 550 мг блистер, #10",2969,НАПРОКСЕН
541653,"ЛЕРКАНИДИПИН-ТЕВА, Teva (Израиль), табл. п/плен. оболочкой 20 мг блистер, #28",60436,ЛЕРКАНИДИПИН
541658,"ЛЕРКАНИДИПИН-ТЕВА, Teva (Израиль), табл. п/плен. оболочкой 10 мг блистер, #28",60436,ЛЕРКАНИДИПИН
542896,"ТОРГАБАЛИН 150, Torrent Pharmaceuticals (Индия), капс. тверд. 150 мг блистер, #30",80617,ПРЕГАБАЛИН
543373,"ЭКЗИСТА, Adamed Pharma (Польша), капс. тверд. 75 мг блистер, #28",80617,ПРЕГАБАЛИН
543374,"ЭКЗИСТА, Adamed Pharma (Польша), капс. тверд. 75 мг блистер, #56",80617,ПРЕГАБАЛИН
543376,"ЭКЗИСТА, Adamed Pharma (Польша), капс. тверд. 150 мг блистер, #28",80617,ПРЕГАБАЛИН
543377,"ЭКЗИСТА, Adamed Pharma (Польша), капс. тверд. 150 мг блистер, #56",80617,ПРЕГАБАЛИН
562095,"НИКСАР® 10 МГ, Berlin-Chemie  (Германия), табл., дисперг. в рот. полости 10 мг блистер, #10",298137,БИЛАСТИН
562096,"НИКСАР® 10 МГ, Berlin-Chemie  (Германия), табл., дисперг. в рот. полости 10 мг блистер, #30",298137,БИЛАСТИН
579336,"ДОЛОКС РЕТАРД, Euro Lifecare  (Великобритания), табл. пролонг. п/плен. обол. 100 мг блистер, #20",3170,ДИКЛОФЕНАК
586547,"АФФИДА МАКС ЭКСПРЕСС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #10",3138,ИБУПРОФЕН
586548,"АФФИДА МАКС ЭКСПРЕСС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #20",3138,ИБУПРОФЕН
596495,"ЕВРОФАСТ ЭКСПРЕСС, Euro Lifecare  (Великобритания), капс. мягкие 400 мг блистер, #20",3138,ИБУПРОФЕН
597256,"ТЕРАЛИВ®, Bayer Consumer Health  (Швейцария), табл. п/плен. оболочкой 220 мг блистер, #12",2969,НАПРОКСЕН
597303,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 300 мг блистер в пачке, #20",80617,ПРЕГАБАЛИН
598740,"ЭКЗОЛИК, Красная звезда ОАО (Украина, Харьков), крем 1 % туба 15 г, в пачке, #1",2963,НАФТИФИН
600037,"АЛЛЕРГОЗАН, Sopharma (Болгария), табл. п/плен. оболочкой 5 мг блистер, в картонной упаковке, #10",40218,ДЕЗЛОРАТАДИН
600038,"АЛЛЕРГОЗАН, Sopharma (Болгария), табл. п/плен. оболочкой 5 мг блистер, в картонной упаковке, #30",40218,ДЕЗЛОРАТАДИН
600690,"ЛИПСТЕР, Фармак АО (Украина, Киев), табл. 200 мг блистер, #20",3297,АЦИКЛОВИР
600692,"ЛИПСТЕР, Фармак АО (Украина, Киев), табл. 400 мг блистер, #20",3297,АЦИКЛОВИР
600694,"ЛИПСТЕР, Фармак АО (Украина, Киев), табл. 800 мг блистер, #20",3297,АЦИКЛОВИР
605459,"АФФИДА ЭКСПРЕСС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН
606190,"ДАРФЕН® КИДС, Дарница ЧАО (Украина, Киев), сусп. оральн. 100 мг/5 мл фл. 100 мл, со шприцем-дозатором, #1",3138,ИБУПРОФЕН
606191,"ДАРФЕН® КИДС, Дарница ЧАО (Украина, Киев), сусп. оральн. 100 мг/5 мл фл. 200 мл, со шприцем-дозатором, #1",3138,ИБУПРОФЕН
606192,"ДАРФЕН® КИДС ФОРТЕ, Дарница ЧАО (Украина, Киев), сусп. оральн. 200 мг/5 мл фл. 100 мл, со шприцем-дозатором, #1",3138,ИБУПРОФЕН
607314,"НУРОФЕН 12+, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",3138,ИБУПРОФЕН
618218,"ЛИНЕФОР, Polpharma (Польша), капс. тверд. 75 мг блистер, #56",80617,ПРЕГАБАЛИН
618220,"ЛИНЕФОР, Polpharma (Польша), капс. тверд. 150 мг блистер, #56",80617,ПРЕГАБАЛИН
618224,"ЛИНЕФОР, Polpharma (Польша), капс. тверд. 300 мг блистер, #56",80617,ПРЕГАБАЛИН
624984,"АГЕРП, Сперко Украина СП ООО (Украина, Винница), крем 5 % туба 10 г, #1",3297,АЦИКЛОВИР
630562,"ТОБРАМИЦИН-ФАРМЕКС, Фармекс Групп ООО (Украина, Борисполь), кап. глаз. 3 мг/мл фл. 5 мл, #1",2757,ТОБРАМИЦИН
630862,"ИБУПРОФЕН 400, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #10",3138,ИБУПРОФЕН
630863,"ИБУПРОФЕН 400, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #20",3138,ИБУПРОФЕН
630864,"ИБУПРОФЕН 400, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #50",3138,ИБУПРОФЕН
631003,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), р-р накожный 1 % фл. 25 мл, #1",2963,НАФТИФИН
636734,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН
636736,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 400 мг блистер, #10",3138,ИБУПРОФЕН
639786,"ДИКЛОСЕЙФ®, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 1,16 % туба 100 г, #1",3170,ДИКЛОФЕНАК
639788,"ДИКЛОСЕЙФ® ФОРТЕ, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 2,32 % туба 100 г, #1",3170,ДИКЛОФЕНАК
639815,"ГОФЕН 200, Mega Lifesciences  (Таиланд), капс. мягкие 200 мг блистер, #50",3138,ИБУПРОФЕН
642476,"ЭЛИЗИУМ, Сперко Украина СП ООО (Украина, Винница), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН
642477,"ЭЛИЗИУМ, Сперко Украина СП ООО (Украина, Винница), табл. п/плен. оболочкой 5 мг блистер, #30",40218,ДЕЗЛОРАТАДИН
643137,"СОЛАРГИН, Macleods Pharmaceuticals Ltd (Индия), р-р д/инф. 42 мг/мл контейнер 100 мл, #1",350,АРГИНИН
643702,"СОЛАКУТАН, Мибе Украина ООО (Украина, Киев), гель 30 мг/г туба 25 г, #1",3170,ДИКЛОФЕНАК
645427,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #24",3147,ДРОТАВЕРИН
648153,"ЭЛИЗИУМ, Сперко Украина СП ООО (Украина, Винница), р-р оральный 0,5 мг/мл контейнер 60 мл",40218,ДЕЗЛОРАТАДИН
648154,"ЭЛИЗИУМ, Сперко Украина СП ООО (Украина, Винница), р-р оральный 0,5 мг/мл контейнер 120 мл",40218,ДЕЗЛОРАТАДИН
650512,"БРУФЕН® РАПИД, Abbott Products GmbH  (Германия), капс. мягкие 400 мг блистер, #10",3138,ИБУПРОФЕН
651549,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), гель 50 мг/г туба ламинатная 100 г, в пачке, #1",3170,ДИКЛОФЕНАК
654620,"ДЕЗЛОРАТАДИН-ТЕВА, Teva (Израиль), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН
654842,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #20",3138,ИБУПРОФЕН
660135,"ЭРИДЕЗ, Дарница ЧАО (Украина, Киев), табл., дисперг. в рот. полости 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН
660619,"ПРЕГАДОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), капс. 300 мг блистер в пачке, #30",80617,ПРЕГАБАЛИН
665593,"ИБУПРОМ МАКС РР, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #12",3138,ИБУПРОФЕН
665594,"ИБУПРОМ МАКС РР, Дельта Медикел ООО (Украина, Вишневое), табл. п/плен. оболочкой 400 мг блистер, #24",3138,ИБУПРОФЕН
666674,"ЛИГАТО, Medochemie (Кипр), капс. тверд. 75 мг блистер, #21",80617,ПРЕГАБАЛИН
666678,"ЛИГАТО, Medochemie (Кипр), капс. тверд. 150 мг блистер, #21",80617,ПРЕГАБАЛИН
670382,"ЭКЗО-ТИФИН, Здоровье Группа компаний ООО (Украина, Харьков), крем 10 мг/г туба 15 г, #1",2963,НАФТИФИН
670889,"ЭКЗО-ТИФИН, Здоровье Группа компаний ООО (Украина, Харьков), спрей накожный, р-р 10 мг/г фл. 15 мл, #1",2963,НАФТИФИН
671174,"ЭКЗО-ТИФИН, Здоровье Группа компаний ООО (Украина, Харьков), р-р накожный 10 мг/г фл. 8 мл, #1",2963,НАФТИФИН
671175,"ЭКЗО-ТИФИН, Здоровье Группа компаний ООО (Украина, Харьков), р-р накожный 10 мг/г фл. 20 мл, #1",2963,НАФТИФИН
674968,"АСТРИЯ, Астрафарм ООО (Украина, Вишневое), табл. п/плен. оболочкой 5 мг блистер, коробка, #10",40218,ДЕЗЛОРАТАДИН
684450,"ПРЕГАЛИКА, Mistral Capital Management  (Великобритания), капс. тверд. 75 мг блистер, #20",80617,ПРЕГАБАЛИН
684452,"ПРЕГАЛИКА, Mistral Capital Management  (Великобритания), капс. тверд. 150 мг блистер, #20",80617,ПРЕГАБАЛИН
684454,"ПРЕГАЛИКА, Mistral Capital Management  (Великобритания), капс. тверд. 300 мг блистер, #20",80617,ПРЕГАБАЛИН
684691,"БРУФЕН® РЕТАРД, Abbott Products GmbH  (Германия), табл. пролонг. п/плен. обол. 800 мг блистер, #14",3138,ИБУПРОФЕН
686099,"ЭЗАНТАЛ, Микрохим ООО НПФ (Украина, Киев), табл. п/плен. оболочкой 10 мг блистер, #30",60436,ЛЕРКАНИДИПИН
686104,"ЭЗАНТАЛ, Микрохим ООО НПФ (Украина, Киев), табл. п/плен. оболочкой 20 мг блистер, #30",60436,ЛЕРКАНИДИПИН
699816,"БУПИРОЛ, Mistral Capital Management  (Великобритания), р-р д/инф. 4 мг/мл контейнер 100 мл, #1",3138,ИБУПРОФЕН
699977,"УНИКЛОФЕН, Unimed Pharma (Словацкая Республика), кап. глаз., р-р 0,1 % контейнер-капельница 10 мл",3170,ДИКЛОФЕНАК
702760,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, в пачке",3170,ДИКЛОФЕНАК
702762,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 100 г, в пачке",3170,ДИКЛОФЕНАК
712065,"ТИВАРГИН-H, Фармасел  (Украина, Макеевка), р-р д/инф. 42 мг/мл фл. 100 мл, в пачке, #1",350,АРГИНИН
714764,"ИБУПРОФЕН БЕБИ, Здоровье Группа компаний ООО (Украина, Харьков), сусп. оральн. 100 мг/5 мл фл. 100 мл, #1",3138,ИБУПРОФЕН
714765,"ИБУПРОФЕН БЕБИ, Здоровье Группа компаний ООО (Украина, Харьков), сусп. оральн. 100 мг/5 мл фл. 200 мл, #1",3138,ИБУПРОФЕН
716751,"ИБУПРОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), капс. 200 мг блистер, #10",3138,ИБУПРОФЕН
716752,"ИБУПРОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), капс. 200 мг блистер, #20",3138,ИБУПРОФЕН
716756,"ИБУПРОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), капс. 400 мг блистер, #20",3138,ИБУПРОФЕН
717078,"ФЛУСТИН, ПРО-фарма ООО (Украина, Киев), табл. 20 мг блистер, #10",298137,БИЛАСТИН
725968,"ВАНЛЕРК, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 10 мг блистер, #30",60436,ЛЕРКАНИДИПИН
725970,"ВАНЛЕРК, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 20 мг блистер, #30",60436,ЛЕРКАНИДИПИН
727423,"БАПРЕ, Hetero Drugs (Индия), капс. 75 мг блистер, #30",80617,ПРЕГАБАЛИН
727426,"БАПРЕ, Hetero Drugs (Индия), капс. 150 мг блистер, #30",80617,ПРЕГАБАЛИН
727428,"БАПРЕ, Hetero Drugs (Индия), капс. 300 мг блистер, #30",80617,ПРЕГАБАЛИН
741033,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #16",3138,ИБУПРОФЕН
743232,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), капс. 300 мг контурн. ячейк. уп., #14",80617,ПРЕГАБАЛИН
743233,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), капс. 300 мг контурн. ячейк. уп., #21",80617,ПРЕГАБАЛИН
744608,"АФФИДА МАКС С АРГИНИНОМ, Дельта Медикел ООО (Украина, Вишневое), гран. д/оральн. р-ра 400 мг саше, #20",3138,ИБУПРОФЕН
746868,"ДИКЛОФЕНАК-ТЕВА ФОРТЕ 2%, Teva (Израиль), гель 2 % туба 50 г, #1",3170,ДИКЛОФЕНАК
754566,"ИБУПРОФЕН 200, Лекхим ЧАО (Украина, Киев), табл. п/плен. оболочкой 200 мг блистер, #50",3138,ИБУПРОФЕН
757899,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #10",3147,ДРОТАВЕРИН
761560,"МОВИРИКА, Movi Health  (Швейцария), капс. тверд. 75 мг блистер, #14",80617,ПРЕГАБАЛИН
761562,"МОВИРИКА, Movi Health  (Швейцария), капс. тверд. 50 мг блистер, #14",80617,ПРЕГАБАЛИН
761565,"МОВИРИКА, Movi Health  (Швейцария), капс. тверд. 150 мг блистер, #14",80617,ПРЕГАБАЛИН
761602,"ДЕЗЛОРАТАДИН-ТЕВА, Teva (Израиль), р-р оральный 0,5 мг/мл фл. 60 мл, с мерным шприцем, #1",40218,ДЕЗЛОРАТАДИН
761708,"БИЛАГИС, Фармак АО (Украина, Киев), табл. 20 мг блистер, #10",298137,БИЛАСТИН
761709,"БИЛАГИС, Фармак АО (Украина, Киев), табл. 20 мг блистер, #30",298137,БИЛАСТИН
762620,"ТОБРИНЕКСТ, Nextpharm GmbH (Австрия, Медлинг), мазь глаз. 3 мг/г туба-канюля 5 г, #1",2757,ТОБРАМИЦИН
763066,"ЛИПСТЕР® МИНТ, Фармак АО (Украина, Киев), крем 5 % туба 5 г, #1",3297,АЦИКЛОВИР
773377,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 25 мг блистер, #28",80617,ПРЕГАБАЛИН
773380,"ЗОНИК, Кусум Фарм ООО (Украина, Киев), капс. тверд. 50 мг блистер, #28",80617,ПРЕГАБАЛИН
775520,"ДАРФЕН® ЭКСПРЕСС, Дарница ЧАО (Украина, Киев), сусп. оральн. 200 мг/10 мл саше 10 мл, #10",3138,ИБУПРОФЕН
781224,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба, в пачке 50 г, тм А+",3170,ДИКЛОФЕНАК
781232,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба, в пачке 50 г, тм Магнолия",3170,ДИКЛОФЕНАК
792447,"ПРЕГАММА, Amaxa (Великобритания), капс. тверд. 75 мг блистер, #28",80617,ПРЕГАБАЛИН
792450,"ПРЕГАММА, Amaxa (Великобритания), капс. тверд. 150 мг блистер, #28",80617,ПРЕГАБАЛИН
793177,"ПРЕГАЛОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 75 мг блистер, #14",80617,ПРЕГАБАЛИН
793178,"ПРЕГАЛОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 75 мг блистер, #21",80617,ПРЕГАБАЛИН
793180,"ПРЕГАЛОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 150 мг блистер, #14",80617,ПРЕГАБАЛИН
793181,"ПРЕГАЛОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 150 мг блистер, #21",80617,ПРЕГАБАЛИН
793184,"ПРЕГАЛОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 300 мг блистер, #14",80617,ПРЕГАБАЛИН
793185,"ПРЕГАЛОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 300 мг блистер, #21",80617,ПРЕГАБАЛИН
795629,"ИБУПРОФЕН-ЗДОРОВЬЕ УЛЬТРАКАП, Здоровье Группа компаний ООО (Украина, Харьков), капс. мягкие 200 мг блистер, #20",3138,ИБУПРОФЕН
795632,"ИБУПРОФЕН-ЗДОРОВЬЕ УЛЬТРАКАП, Здоровье Группа компаний ООО (Украина, Харьков), капс. мягкие 400 мг блистер, #20",3138,ИБУПРОФЕН
802774,"КЛОДИФЕН, World Medicine  (Великобритания), кап. глаз., р-р 1 мг/мл фл.-капельн. 5 мл, #1",3170,ДИКЛОФЕНАК
813369,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",790221,ЭДОКСАБАН
813371,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 30 мг блистер, #30",790221,ЭДОКСАБАН
814025,"ОЛФЕН® ГИДРОГЕЛЬ, Teva (Израиль), гель 1 % туба 100 г",3170,ДИКЛОФЕНАК
819886,"БОФЕН 600, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 600 мг блистер, #20",3138,ИБУПРОФЕН
822324,"ОЛФЕН® ФОРТЕ ГИДРОГЕЛЬ, Teva (Израиль), гель 2 % туба 50 г, #1",3170,ДИКЛОФЕНАК
822325,"ОЛФЕН® ФОРТЕ ГИДРОГЕЛЬ, Teva (Израиль), гель 2 % туба 100 г, #1",3170,ДИКЛОФЕНАК
824257,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба, в пачке 50 г, тм Tabula Vita",3170,ДИКЛОФЕНАК
825306,"ЛОРАТАДИН, Фармак АО (Украина, Киев), табл. 0,01 г блистер, тм Baum Pharm, #10",3030,ЛОРАТАДИН
825517,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #10",3147,ДРОТАВЕРИН
825568,"ПРЕГАБАЛИН-ТЕВА, Teva (Израиль), капс. тверд. 75 мг блистер, #28",80617,ПРЕГАБАЛИН
825572,"ПРЕГАБАЛИН-ТЕВА, Teva (Израиль), капс. тверд. 150 мг блистер, #28",80617,ПРЕГАБАЛИН
825643,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба ламинатная 50 г, в пачке",3170,ДИКЛОФЕНАК
825645,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба ламинатная 100 г, в пачке",3170,ДИКЛОФЕНАК
831477,"ДИКЛОФЕНАК-ВИОЛА, Виола ФФ ЧАО (Украина, Запорожье), гель 1 % туба ламинатная 40 г, в пачке",3170,ДИКЛОФЕНАК
832883,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 150 г, #1",3138,ИБУПРОФЕН
834361,"ЛЕРКАНИЯ, Фармак АО (Украина, Киев), табл. п/плен. оболочкой 10 мг блистер, #30",60436,ЛЕРКАНИДИПИН
834364,"ЛЕРКАНИЯ, Фармак АО (Украина, Киев), табл. п/плен. оболочкой 20 мг блистер, #30",60436,ЛЕРКАНИДИПИН
841015,"ДРОТАВЕРИНА ГИДРОХЛОРИД, Лубныфарм АО (Украина, Лубны), табл. 40 мг блистер, #10",3147,ДРОТАВЕРИН
846589,"ДАРФЕН® УЛЬТРАКАП 200, Дарница ЧАО (Украина, Киев), капс. мягкие 200 мг блистер, #10",3138,ИБУПРОФЕН
848397,"АЦИКЛОВИР, Житомирская ФФ ООО (Украина, Станишовка), мазь 2,5 % туба 10 г, тм Магнолия, #1",3297,АЦИКЛОВИР
848920,"ДРОТАВЕРИНА ГИДРОХЛОРИД, Лубныфарм АО (Украина, Лубны), табл. 40 мг блистер, тм ANC PHARMA, #20",3147,ДРОТАВЕРИН
849929,"ЛОРАТАДИН, Астрафарм ООО (Украина, Вишневое), табл. 10 мг блистер, тм Илан Фарм, #10",3030,ЛОРАТАДИН
853735,"ЛОРАТАДИН, Житомирская ФФ ООО (Украина, Станишовка), сироп 1 мг/мл фл. 90 мл, тм Илан Фарм, #1",3030,ЛОРАТАДИН
865513,"ФРИВЕЙ® КОМБИ НЕБУЛА, Фармак АО (Украина, Киев), р-р д/инг. небулы 4 мл, #20",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ
867659,"ДИКЛОСЕЙФ®, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 1,16 % туба 50 г, #1",3170,ДИКЛОФЕНАК
867660,"ДИКЛОСЕЙФ® ФОРТЕ, Кусум Фарм ООО (Украина, Киев), гель эмулс. д/наруж. прим. 2,32 % туба 50 г, #1",3170,ДИКЛОФЕНАК
870111,"ТОЙФЕН, Виола ФФ ЧАО (Украина, Запорожье), капс. мягкие 400 мг блистер, #20",3138,ИБУПРОФЕН
870347,"ИБУПРОФЕН, Sopharma (Болгария), табл. п/о 200 мг блистер в пачке, тм Baum Pharm, #50",3138,ИБУПРОФЕН
872572,"АЦИКЛОВИР, Житомирская ФФ ООО (Украина, Станишовка), мазь 2,5 % туба 10 г, тм Baum Pharm, #1",3297,АЦИКЛОВИР
874559,"ПРЕГАБАЛИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р оральный 20 мг/мл флакон с адаптером 200 мл, с дозир. шприцем, #1",80617,ПРЕГАБАЛИН
876230,"ДАРФЕН®, Дарница ЧАО (Украина, Киев), табл. п/о 200 мг блистер, #7",3138,ИБУПРОФЕН
876235,"ДАРФЕН®, Дарница ЧАО (Украина, Киев), табл. п/о 200 мг блистер, #14",3138,ИБУПРОФЕН
876236,"ДАРФЕН®, Дарница ЧАО (Украина, Киев), табл. п/о 400 мг блистер, #7",3138,ИБУПРОФЕН
876237,"ДАРФЕН®, Дарница ЧАО (Украина, Киев), табл. п/о 400 мг блистер, #14",3138,ИБУПРОФЕН
883339,"АМИНАРГИН, Новофарм-Биосинтез Фирма ООО (Украина, Звягель (Новоград-Волынский)), р-р д/инф. 42 мг/мл бутылка 100 мл",350,АРГИНИН
884852,"ДИКЛОФЕНАК, Лубныфарм АО (Украина, Лубны), гель 50 мг/г туба 40 г, в пачке, #1",3170,ДИКЛОФЕНАК
890802,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 150 г, #1",3170,ДИКЛОФЕНАК
891717,"ТРОКСЕРУТИН, Юнифарма ООО (Украина, Киев), гель 2 % туба 40 г, в пачке, #1",2733,ТРОКСЕРУТИН
892273,"ДОЛГИТ® ГЕЛЬ, Naturwaren (Германия), гель туба 150 г",3138,ИБУПРОФЕН
893624,"ДЕЗЛОРАТАДИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/плен. оболочкой 5 мг блистер, в карт. коробке, #10",40218,ДЕЗЛОРАТАДИН
894043,"МОНДЕКС, Кусум Фарм ООО (Украина, Киев), супп. 1000 мг стрип, #30",3016,МЕСАЛАЗИН
898110,"БИЛАСТИН-ТЕВА, Teva (Израиль), табл. 20 мг блистер, #10",298137,БИЛАСТИН
899143,"ДОЛОКСЕН СТРОНГ, Euro Lifecare  (Великобритания), гель 50 мг/г туба 100 г, #1",3170,ДИКЛОФЕНАК
899144,"ДОЛОКСЕН СТРОНГ, Euro Lifecare  (Великобритания), гель 50 мг/г туба 40 г, #1",3170,ДИКЛОФЕНАК
907299,"НАФТИФИН, Вертекс ООО ФФ (Украина, Харьков), р-р накожный 10 мг/мл фл. 20 мл, тм ANC PHARMA, #1",2963,НАФТИФИН
907300,"НАФТИФИН, Вертекс ООО ФФ (Украина, Харьков), крем 10 мг/г туба 15 г, тм ANC PHARMA, #1",2963,НАФТИФИН
